               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.033691,            0.013126,                   0,             0.54782,             0.51401,             0.41813,             0.10279,            0.051159,           0.0083244,                   0,           0.0047495,           0.0047495,           0.0047495
                 168,             0.03329,            0.010433,                   0,             0.46662,             0.42417,             0.31487,             0.12374,            0.051706,           0.0082874,                   0,           0.0047031,           0.0047031,           0.0047031
                 169,            0.028656,            0.009795,                   0,             0.49976,             0.39358,             0.30251,             0.12557,            0.052837,            0.008025,                   0,           0.0046568,           0.0046568,           0.0046568
                 170,            0.031513,            0.011464,                   0,             0.49962,             0.42424,             0.34221,             0.13852,            0.052765,           0.0080571,                   0,           0.0046105,           0.0046105,           0.0046105
                 171,            0.031909,            0.011161,                   0,                0.42,             0.48485,             0.35864,             0.14575,            0.053232,           0.0084488,                   0,           0.0045644,           0.0045644,           0.0045644
                 172,            0.030163,            0.010442,                   0,              0.4208,             0.48485,             0.35349,             0.13763,            0.053257,           0.0086989,                   0,           0.0045184,           0.0045184,           0.0045184
                 173,            0.031419,            0.010413,                   0,             0.36753,             0.42265,             0.29422,             0.11565,            0.052372,           0.0088511,                   0,           0.0044724,           0.0044724,           0.0044724
                 174,            0.033697,           0.0099539,                   0,             0.44824,             0.39388,             0.28951,             0.11673,            0.052506,           0.0092908,                   0,           0.0044266,           0.0044266,           0.0044266
                 175,            0.031032,           0.0098522,                   0,             0.51955,             0.39394,             0.35554,             0.12355,            0.052364,           0.0092157,                   0,           0.0043809,           0.0043809,           0.0043809
                 176,             0.03228,            0.011253,                   0,              0.3932,             0.51515,             0.37702,             0.13064,            0.050932,           0.0091412,                   0,           0.0043353,           0.0043353,           0.0043353
                 177,            0.030888,           0.0098362,                   0,             0.51831,             0.36364,             0.31669,             0.12192,            0.051907,           0.0093855,                   0,           0.0042899,           0.0042899,           0.0042899
                 178,            0.032456,            0.012047,                   0,             0.55538,             0.45423,             0.40242,             0.13799,             0.05045,           0.0090763,                   0,           0.0042445,           0.0042445,           0.0042445
                 179,            0.028519,           0.0095653,                   0,             0.55929,             0.42424,              0.3708,             0.13667,            0.051175,           0.0089551,                   0,           0.0041994,           0.0041994,           0.0041994
                 180,            0.029683,            0.010213,                   0,             0.60793,             0.33333,             0.31606,             0.13015,             0.05234,            0.008657,                   0,           0.0041543,           0.0041543,           0.0041543
                 181,            0.029435,           0.0099033,                   0,              0.5893,             0.39144,             0.35439,             0.14811,            0.052232,           0.0086453,                   0,           0.0041094,           0.0041094,           0.0041094
                 182,            0.029921,           0.0086121,                   0,             0.58783,             0.30303,             0.32685,             0.12462,             0.05242,           0.0090337,                   0,           0.0040647,           0.0040647,           0.0040647
                 183,            0.031307,           0.0098615,                   0,             0.38218,             0.39366,             0.30546,             0.10756,            0.051948,           0.0089232,                   0,           0.0040201,           0.0040201,           0.0040201
                 184,            0.030766,            0.010398,                   0,             0.49984,             0.36342,             0.33626,              0.1101,            0.052499,           0.0088789,                   0,           0.0039757,           0.0039757,           0.0039757
                 185,            0.029013,            0.011586,                   0,             0.40957,             0.48351,             0.35037,             0.11709,            0.051297,           0.0086551,                   0,           0.0039314,           0.0039314,           0.0039314
                 186,            0.029724,             0.01017,                   0,             0.45702,             0.48485,             0.38259,             0.12651,            0.050585,           0.0086795,                   0,           0.0038873,           0.0038873,           0.0038873
                 187,             0.02756,            0.009816,                   0,             0.53513,             0.45455,             0.39898,             0.12975,            0.051991,            0.008767,                   0,           0.0038434,           0.0038434,           0.0038434
                 188,            0.031305,             0.01079,                   0,             0.53559,             0.45433,             0.40294,             0.12822,            0.052717,           0.0087141,                   0,           0.0037997,           0.0037997,           0.0037997
                 189,            0.030022,             0.01227,                   0,             0.66592,             0.42424,              0.3807,             0.12448,            0.053134,           0.0088881,                   0,           0.0037562,           0.0037562,           0.0037562
                 190,            0.030428,            0.011118,                   0,             0.64801,             0.39394,             0.34364,             0.11548,            0.052661,           0.0088563,                   0,           0.0037128,           0.0037128,           0.0037128
                 191,            0.030097,           0.0088333,                   0,              0.5998,             0.36335,             0.28916,             0.10589,            0.052422,           0.0089599,                   0,           0.0036697,           0.0036697,           0.0036697
                 192,            0.029606,            0.010655,                   0,             0.51836,             0.42424,             0.30983,             0.11184,            0.051954,           0.0089456,                   0,           0.0036267,           0.0036267,           0.0036267
                 193,            0.028575,           0.0087476,                   0,             0.49968,             0.39394,             0.27258,              0.1002,            0.052947,           0.0089334,                   0,            0.003584,            0.003584,            0.003584
                 194,            0.029293,            0.011519,                   0,             0.45411,             0.45377,             0.27242,            0.096076,            0.053111,           0.0087402,                   0,           0.0035415,           0.0035415,           0.0035415
                 195,            0.032693,            0.010975,                   0,             0.48482,             0.48479,             0.30411,             0.11428,            0.051868,           0.0086216,                   0,           0.0034991,           0.0034991,           0.0034991
                 196,            0.028683,            0.010636,                   0,             0.44692,             0.51425,             0.30603,             0.10448,            0.052068,            0.008695,                   0,            0.003457,            0.003457,            0.003457
                 197,            0.027958,           0.0097094,                   0,             0.48374,             0.45455,             0.30443,              0.1168,            0.053491,           0.0086124,                   0,           0.0034152,           0.0034152,           0.0034152
                 198,            0.026199,           0.0084813,                   0,             0.40467,             0.45455,             0.27141,            0.096952,            0.053558,           0.0087551,                   0,           0.0033735,           0.0033735,           0.0033735
                 199,            0.029495,            0.010206,                   0,             0.46843,             0.45398,             0.30696,             0.12079,            0.053341,           0.0086804,                   0,           0.0033321,           0.0033321,           0.0033321
                 200,             0.03029,           0.0087138,                   0,              0.3856,             0.51515,             0.32998,             0.10597,            0.053064,           0.0088684,                   0,           0.0032909,           0.0032909,           0.0032909
                 201,            0.028833,           0.0091804,                   0,             0.38058,             0.48485,             0.30809,             0.10132,            0.052192,           0.0088309,                   0,             0.00325,             0.00325,             0.00325
                 202,            0.030051,            0.010505,                   0,             0.39465,             0.45455,             0.29299,             0.10122,            0.052069,           0.0087333,                   0,           0.0032093,           0.0032093,           0.0032093
                 203,            0.026994,            0.010301,                   0,             0.36571,             0.45455,             0.27768,             0.09579,            0.052891,           0.0088375,                   0,           0.0031689,           0.0031689,           0.0031689
                 204,            0.028795,            0.010031,                   0,             0.36328,             0.48413,             0.26821,            0.098664,            0.053965,           0.0087865,                   0,           0.0031287,           0.0031287,           0.0031287
                 205,            0.030133,           0.0094962,                   0,              0.3846,             0.45455,             0.25267,             0.08644,            0.053631,           0.0089287,                   0,           0.0030888,           0.0030888,           0.0030888
                 206,            0.030147,           0.0091418,                   0,             0.40513,             0.45455,             0.27602,            0.087548,            0.054222,           0.0088546,                   0,           0.0030491,           0.0030491,           0.0030491
                 207,            0.027703,            0.009756,                   0,             0.38081,             0.48455,              0.2777,            0.092522,             0.05285,           0.0082721,                   0,           0.0030097,           0.0030097,           0.0030097
                 208,             0.02758,            0.009132,                   0,             0.39938,             0.48485,             0.29788,             0.10249,             0.05414,            0.008162,                   0,           0.0029706,           0.0029706,           0.0029706
                 209,            0.025835,            0.009335,                   0,             0.43715,             0.42424,             0.30406,              0.1214,            0.053401,           0.0081772,                   0,           0.0029318,           0.0029318,           0.0029318
                 210,            0.028082,            0.010332,                   0,              0.4683,             0.45455,              0.3212,             0.11721,             0.05191,           0.0081096,                   0,           0.0028932,           0.0028932,           0.0028932
                 211,            0.027349,            0.010315,                   0,             0.51815,             0.42424,             0.33491,             0.12877,            0.051106,           0.0082848,                   0,            0.002855,            0.002855,            0.002855
                 212,            0.026274,           0.0093849,                   0,             0.57658,             0.45393,             0.37009,             0.13774,            0.050306,           0.0082032,                   0,            0.002817,            0.002817,            0.002817
                 213,            0.026233,           0.0095073,                   0,             0.54524,             0.54501,             0.39581,             0.13111,            0.049155,           0.0082173,                   0,           0.0027793,           0.0027793,           0.0027793
                 214,             0.02558,            0.010122,                   0,              0.4995,             0.54439,             0.32638,             0.13893,            0.049637,           0.0081935,                   0,           0.0027419,           0.0027419,           0.0027419
                 215,            0.026212,           0.0087638,                   0,             0.48567,             0.51515,             0.38509,             0.14943,            0.048797,           0.0081852,                   0,           0.0027048,           0.0027048,           0.0027048
                 216,            0.026775,           0.0086906,                   0,             0.45444,             0.45455,             0.32661,             0.12342,            0.050888,           0.0080627,                   0,           0.0026681,           0.0026681,           0.0026681
                 217,            0.026616,           0.0086384,                   0,             0.53109,             0.51515,             0.40167,             0.12936,            0.050418,           0.0078262,                   0,           0.0026316,           0.0026316,           0.0026316
                 218,            0.028078,           0.0086638,                   0,             0.44938,             0.54545,             0.36361,             0.13802,            0.050722,            0.007785,                   0,           0.0025954,           0.0025954,           0.0025954
                 219,            0.026481,           0.0096899,                   0,             0.49957,             0.45455,             0.32479,             0.15291,            0.050493,           0.0077896,                   0,           0.0025596,           0.0025596,           0.0025596
                 220,            0.027409,            0.008637,                   0,             0.56343,             0.39394,             0.31101,             0.14556,            0.050503,           0.0078156,                   0,           0.0025241,           0.0025241,           0.0025241
                 221,            0.027909,            0.011485,                   0,             0.53908,             0.39394,             0.32132,             0.13986,            0.050544,           0.0078675,                   0,           0.0024889,           0.0024889,           0.0024889
                 222,             0.02748,           0.0090105,                   0,             0.42101,             0.48477,             0.33965,             0.14109,            0.051289,           0.0078283,                   0,           0.0024541,           0.0024541,           0.0024541
                 223,            0.024801,            0.009767,                   0,             0.48231,             0.42351,             0.34494,             0.13094,            0.052064,           0.0076727,                   0,           0.0024195,           0.0024195,           0.0024195
                 224,            0.029382,             0.01073,                   0,             0.44622,             0.39394,             0.29371,             0.10126,            0.052595,           0.0078909,                   0,           0.0023854,           0.0023854,           0.0023854
                 225,            0.027035,           0.0086359,                   0,             0.31467,             0.51482,             0.26633,            0.088636,            0.052806,           0.0083051,                   0,           0.0023515,           0.0023515,           0.0023515
                 226,            0.026228,            0.008877,                   0,             0.39996,             0.48477,             0.30994,             0.11307,            0.051981,           0.0083704,                   0,            0.002318,            0.002318,            0.002318
                 227,            0.027059,           0.0089798,                   0,             0.40915,             0.48485,             0.30092,             0.10832,            0.051132,           0.0085626,                   0,           0.0022849,           0.0022849,           0.0022849
                 228,            0.028164,           0.0095703,                   0,              0.4471,             0.51515,             0.35777,             0.11926,            0.051374,           0.0082911,                   0,           0.0022521,           0.0022521,           0.0022521
                 229,             0.02644,           0.0091701,                   0,             0.44706,             0.51452,             0.33451,             0.12597,            0.051313,           0.0082826,                   0,           0.0022196,           0.0022196,           0.0022196
                 230,            0.027086,           0.0095421,                   0,             0.43191,             0.48485,             0.35401,             0.12896,            0.051556,           0.0083739,                   0,           0.0021876,           0.0021876,           0.0021876
                 231,            0.026082,           0.0089746,                   0,             0.40971,             0.48485,             0.32991,             0.12489,            0.052217,           0.0082971,                   0,           0.0021558,           0.0021558,           0.0021558
                 232,            0.025751,           0.0085763,                   0,             0.44076,             0.45455,             0.31231,             0.11671,            0.052839,           0.0082355,                   0,           0.0021245,           0.0021245,           0.0021245
                 233,             0.02478,           0.0088811,                   0,             0.46864,             0.45435,             0.32843,             0.11622,            0.052577,           0.0081224,                   0,           0.0020935,           0.0020935,           0.0020935
                 234,            0.024524,           0.0089384,                   0,             0.46623,             0.42424,             0.34206,             0.12218,            0.051926,           0.0080164,                   0,           0.0020629,           0.0020629,           0.0020629
                 235,            0.025423,           0.0077804,                   0,             0.43743,             0.42413,             0.33397,             0.12426,            0.052296,           0.0082391,                   0,           0.0020327,           0.0020327,           0.0020327
                 236,            0.026947,           0.0090863,                   0,             0.57804,             0.33333,             0.29749,             0.12014,            0.052186,           0.0082777,                   0,           0.0020028,           0.0020028,           0.0020028
                 237,            0.026037,           0.0082531,                   0,             0.46209,             0.39394,             0.32288,             0.11501,            0.052632,           0.0085535,                   0,           0.0019734,           0.0019734,           0.0019734
                 238,            0.024253,           0.0077916,                   0,             0.35389,             0.51515,             0.31705,             0.10918,            0.052842,           0.0085671,                   0,           0.0019443,           0.0019443,           0.0019443
                 239,            0.023927,           0.0085053,                   0,             0.37721,             0.51515,             0.32398,             0.11838,            0.053095,           0.0083664,                   0,           0.0019156,           0.0019156,           0.0019156
                 240,            0.026069,           0.0095571,                   0,             0.43242,             0.48482,             0.34078,             0.11681,            0.052372,            0.008281,                   0,           0.0018873,           0.0018873,           0.0018873
                 241,            0.024356,           0.0092604,                   0,             0.40864,             0.54447,             0.33692,             0.10729,            0.051808,            0.008326,                   0,           0.0018594,           0.0018594,           0.0018594
                 242,            0.023338,           0.0085168,                   0,             0.39506,             0.51515,             0.31912,             0.10514,            0.051832,           0.0084604,                   0,           0.0018319,           0.0018319,           0.0018319
                 243,            0.026195,           0.0095529,                   0,             0.39516,             0.51515,             0.32749,             0.10816,            0.051851,           0.0083903,                   0,           0.0018048,           0.0018048,           0.0018048
                 244,            0.027388,           0.0096089,                   0,             0.44428,             0.48453,             0.32491,             0.11574,            0.052671,           0.0083414,                   0,           0.0017781,           0.0017781,           0.0017781
                 245,            0.025641,           0.0091531,                   0,             0.44082,             0.45455,             0.31825,             0.11497,             0.05294,           0.0084738,                   0,           0.0017519,           0.0017519,           0.0017519
                 246,            0.028537,            0.010249,                   0,             0.41661,             0.45455,             0.28296,             0.10319,            0.052834,            0.008601,                   0,            0.001726,            0.001726,            0.001726
                 247,            0.025768,            0.009851,                   0,             0.42417,             0.42424,             0.29668,             0.10208,            0.052619,            0.008475,                   0,           0.0017005,           0.0017005,           0.0017005
                 248,            0.024681,           0.0082045,                   0,             0.35813,             0.57486,             0.31688,             0.10837,            0.052482,           0.0084334,                   0,           0.0016755,           0.0016755,           0.0016755
                 249,            0.028763,            0.008361,                   0,             0.45146,             0.42399,             0.34773,             0.10794,            0.052006,           0.0084664,                   0,           0.0016509,           0.0016509,           0.0016509
                 250,            0.026698,           0.0094281,                   0,             0.37119,             0.39394,             0.24843,             0.10036,            0.052246,           0.0085314,                   0,           0.0016267,           0.0016267,           0.0016267
                 251,            0.023419,           0.0092551,                   0,             0.38883,             0.42424,             0.31376,            0.097393,            0.051787,           0.0087211,                   0,           0.0016029,           0.0016029,           0.0016029
                 252,            0.023439,           0.0095639,                   0,             0.38417,             0.45455,             0.31429,             0.10269,            0.051761,           0.0084747,                   0,           0.0015795,           0.0015795,           0.0015795
                 253,            0.022867,           0.0085209,                   0,             0.37435,             0.54398,              0.3364,             0.11838,            0.051831,           0.0084181,                   0,           0.0015566,           0.0015566,           0.0015566
                 254,            0.023999,           0.0083372,                   0,             0.48203,             0.42305,             0.30071,             0.12236,            0.051682,            0.008288,                   0,           0.0015341,           0.0015341,           0.0015341
                 255,            0.023707,           0.0089478,                   0,             0.44392,             0.48485,             0.30591,             0.13173,            0.051949,           0.0081802,                   0,           0.0015121,           0.0015121,           0.0015121
                 256,            0.025426,           0.0088519,                   0,             0.40536,             0.45446,              0.2897,             0.12186,            0.052336,           0.0080577,                   0,           0.0014905,           0.0014905,           0.0014905
                 257,            0.027231,           0.0091198,                   0,             0.41006,             0.48485,             0.30053,             0.12127,            0.052898,           0.0079738,                   0,           0.0014693,           0.0014693,           0.0014693
                 258,            0.024632,           0.0094907,                   0,             0.42483,             0.51515,             0.31281,             0.11769,            0.052855,           0.0080536,                   0,           0.0014486,           0.0014486,           0.0014486
                 259,            0.025214,            0.010422,                   0,             0.43587,             0.51515,             0.36498,             0.13204,            0.052167,           0.0080354,                   0,           0.0014283,           0.0014283,           0.0014283
                 260,            0.026017,           0.0088873,                   0,             0.41414,             0.51515,             0.30062,             0.12717,              0.0523,           0.0080957,                   0,           0.0014084,           0.0014084,           0.0014084
                 261,            0.024012,           0.0080945,                   0,             0.45932,             0.51486,             0.32798,             0.12557,            0.052812,           0.0081753,                   0,            0.001389,            0.001389,            0.001389
                 262,            0.027207,            0.009831,                   0,             0.44434,             0.48466,             0.31603,             0.12095,            0.052929,           0.0082055,                   0,           0.0013701,           0.0013701,           0.0013701
                 263,            0.025093,           0.0086919,                   0,             0.44433,             0.48485,             0.31467,             0.11571,            0.052641,           0.0082719,                   0,           0.0013516,           0.0013516,           0.0013516
                 264,            0.023301,           0.0085947,                   0,             0.39954,             0.60606,             0.34396,             0.10849,            0.052952,           0.0081195,                   0,           0.0013336,           0.0013336,           0.0013336
                 265,            0.025079,           0.0081087,                   0,             0.46683,             0.48485,             0.31282,             0.10383,            0.052748,           0.0080368,                   0,            0.001316,            0.001316,            0.001316
                 266,            0.023712,           0.0086366,                   0,             0.39498,             0.51436,             0.30792,             0.10687,            0.052394,           0.0081404,                   0,           0.0012989,           0.0012989,           0.0012989
                 267,            0.022887,           0.0085315,                   0,              0.3719,             0.48485,             0.28942,            0.099751,             0.05272,           0.0082247,                   0,           0.0012822,           0.0012822,           0.0012822
                 268,             0.02552,           0.0086042,                   0,             0.40993,             0.48485,              0.3142,             0.10617,            0.051824,           0.0082185,                   0,            0.001266,            0.001266,            0.001266
                 269,            0.024322,           0.0089711,                   0,             0.45707,             0.48485,             0.32019,              0.1183,            0.051126,           0.0082162,                   0,           0.0012503,           0.0012503,           0.0012503
                 270,            0.023353,           0.0076198,                   0,             0.51489,             0.51462,             0.38312,             0.11476,             0.05087,           0.0082603,                   0,            0.001235,            0.001235,            0.001235
                 271,            0.024412,           0.0077356,                   0,             0.49972,             0.51459,             0.40753,             0.12335,            0.050993,           0.0081433,                   0,           0.0012202,           0.0012202,           0.0012202
                 272,            0.025081,           0.0095388,                   0,             0.45926,             0.51515,             0.38038,             0.11697,            0.051201,           0.0081722,                   0,           0.0012059,           0.0012059,           0.0012059
                 273,            0.022437,           0.0086695,                   0,             0.45689,             0.48485,             0.32575,             0.10718,            0.051812,           0.0082291,                   0,           0.0011921,           0.0011921,           0.0011921
                 274,            0.021734,           0.0077234,                   0,             0.38631,             0.51515,              0.3205,              0.1037,            0.051629,           0.0081916,                   0,           0.0011787,           0.0011787,           0.0011787
                 275,            0.023873,           0.0077845,                   0,             0.39504,              0.5145,             0.31855,             0.10002,            0.051377,           0.0082099,                   0,           0.0011658,           0.0011658,           0.0011658
                 276,            0.022545,           0.0084125,                   0,              0.4682,             0.45455,              0.3368,             0.10541,            0.051603,           0.0080678,                   0,           0.0011533,           0.0011533,           0.0011533
                 277,            0.022677,           0.0073905,                   0,             0.42823,             0.54471,             0.33457,             0.11384,            0.051583,           0.0081369,                   0,           0.0011414,           0.0011414,           0.0011414
                 278,            0.024029,           0.0082064,                   0,              0.4285,             0.54545,             0.33357,             0.10911,            0.051659,           0.0082416,                   0,           0.0011299,           0.0011299,           0.0011299
                 279,             0.02259,            0.006835,                   0,             0.40391,             0.57495,             0.33705,             0.10162,             0.05208,            0.008203,                   0,           0.0011189,           0.0011189,           0.0011189
                 280,            0.023814,           0.0079363,                   0,             0.44343,             0.48485,             0.32903,             0.10263,            0.052659,           0.0082489,                   0,           0.0011084,           0.0011084,           0.0011084
                 281,            0.023519,           0.0099702,                   0,             0.39814,             0.42424,             0.29691,             0.10186,            0.052798,           0.0083449,                   0,           0.0010983,           0.0010983,           0.0010983
                 282,            0.027045,           0.0093156,                   0,             0.46792,             0.45455,             0.33703,             0.10558,            0.052836,           0.0081911,                   0,           0.0010888,           0.0010888,           0.0010888
                 283,            0.024174,           0.0090568,                   0,             0.47209,             0.51515,             0.39061,              0.1144,            0.052024,           0.0081487,                   0,           0.0010797,           0.0010797,           0.0010797
                 284,            0.025808,             0.00777,                   0,             0.40828,             0.48485,             0.35566,             0.11556,            0.051943,           0.0081776,                   0,           0.0010711,           0.0010711,           0.0010711
                 285,            0.021726,            0.007969,                   0,             0.41609,             0.45455,             0.32958,            0.098206,            0.051688,           0.0082845,                   0,            0.001063,            0.001063,            0.001063
                 286,            0.023001,           0.0092556,                   0,             0.42092,             0.57576,             0.39158,             0.11225,            0.052013,           0.0080775,                   0,           0.0010554,           0.0010554,           0.0010554
                 287,            0.023062,           0.0093198,                   0,             0.46778,             0.45283,             0.30651,            0.097344,             0.05249,           0.0081716,                   0,           0.0010483,           0.0010483,           0.0010483
                 288,            0.022501,           0.0078791,                   0,             0.46873,             0.45455,              0.3124,             0.10313,            0.052752,           0.0082073,                   0,           0.0010416,           0.0010416,           0.0010416
                 289,            0.023533,           0.0090528,                   0,             0.41651,             0.45426,             0.29741,            0.092662,            0.053046,            0.008332,                   0,           0.0010355,           0.0010355,           0.0010355
                 290,            0.020279,           0.0074762,                   0,             0.44116,             0.45455,             0.29083,            0.086815,            0.053194,           0.0084208,                   0,           0.0010298,           0.0010298,           0.0010298
                 291,            0.022652,           0.0075876,                   0,             0.45142,             0.42424,             0.28379,            0.090626,            0.053672,           0.0083926,                   0,           0.0010247,           0.0010247,           0.0010247
                 292,            0.022747,           0.0077841,                   0,             0.44808,             0.39394,             0.26689,            0.089547,            0.054218,           0.0084441,                   0,             0.00102,             0.00102,             0.00102
                 293,            0.026422,           0.0083976,                   0,             0.41631,             0.45455,             0.29157,            0.097475,            0.054198,           0.0083227,                   0,           0.0010158,           0.0010158,           0.0010158
                 294,            0.023704,           0.0086769,                   0,             0.44813,             0.39394,             0.27989,            0.095783,            0.054234,           0.0083181,                   0,           0.0010121,           0.0010121,           0.0010121
                 295,            0.023216,           0.0082896,                   0,             0.42835,             0.45414,             0.29209,             0.10237,            0.053597,           0.0083286,                   0,           0.0010089,           0.0010089,           0.0010089
                 296,            0.022108,           0.0082776,                   0,             0.43708,             0.42354,             0.29647,             0.10611,            0.052909,           0.0082755,                   0,           0.0010062,           0.0010062,           0.0010062
                 297,            0.023472,           0.0088714,                   0,             0.38087,             0.48468,             0.30035,             0.10995,            0.052672,           0.0084537,                   0,           0.0010039,           0.0010039,           0.0010039
                 298,            0.022549,           0.0098395,                   0,             0.44722,             0.39232,              0.2851,             0.11205,              0.0521,           0.0083552,                   0,           0.0010022,           0.0010022,           0.0010022
                 299,            0.022375,           0.0089247,                   0,             0.46995,             0.48485,             0.35662,             0.11715,             0.05194,           0.0083175,                   0,            0.001001,            0.001001,            0.001001
