               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.057689,            0.013906,                   0,            0.062287,             0.16667,            0.010777,           0.0021555,            0.077813,           0.0083972,                   0,           0.0097497,           0.0097497,           0.0097497
                  34,            0.052437,            0.012945,                   0,            0.059032,             0.16667,            0.013412,           0.0015407,            0.074945,           0.0081823,                   0,            0.009734,            0.009734,            0.009734
                  35,            0.052889,            0.014514,                   0,             0.16067,             0.16067,             0.03877,            0.012208,            0.074521,           0.0078095,                   0,           0.0097178,           0.0097178,           0.0097178
                  36,            0.051742,            0.011542,                   0,           0.0077421,             0.16667,           0.0043174,          0.00091616,            0.069478,           0.0081877,                   0,           0.0097011,           0.0097011,           0.0097011
                  37,            0.052069,            0.013329,                   0,             0.13897,             0.16667,             0.04108,            0.020424,            0.066405,           0.0092109,                   0,            0.009684,            0.009684,            0.009684
                  38,            0.054824,            0.012166,                   0,            0.012742,             0.33333,           0.0068491,           0.0014731,            0.069072,           0.0081682,                   0,           0.0096664,           0.0096664,           0.0096664
                  39,            0.052175,            0.012572,                   0,            0.018455,             0.33333,           0.0090856,           0.0028358,            0.066655,           0.0086558,                   0,           0.0096484,           0.0096484,           0.0096484
                  40,            0.050442,            0.014274,                   0,            0.027704,             0.33333,            0.013605,           0.0029601,            0.067242,           0.0085675,                   0,           0.0096299,           0.0096299,           0.0096299
                  41,             0.04787,            0.012858,                   0,            0.061226,                 0.5,            0.033804,           0.0068816,            0.065364,           0.0085644,                   0,            0.009611,            0.009611,            0.009611
                  42,            0.046526,              0.0128,                   0,              0.1648,             0.33333,            0.084616,            0.010958,            0.068473,           0.0087505,                   0,           0.0095916,           0.0095916,           0.0095916
                  43,            0.043606,            0.011981,                   0,            0.071358,             0.16667,            0.012251,           0.0012251,            0.065479,           0.0080856,                   0,           0.0095717,           0.0095717,           0.0095717
                  44,            0.043395,            0.012742,                   0,             0.05717,             0.16667,            0.010171,           0.0020341,            0.071594,           0.0075189,                   0,           0.0095514,           0.0095514,           0.0095514
                  45,            0.040952,            0.012193,                   0,            0.032039,             0.16667,           0.0082427,           0.0027496,            0.067855,           0.0086112,                   0,           0.0095307,           0.0095307,           0.0095307
                  46,            0.048356,            0.013926,                   0,            0.099234,             0.16667,            0.018464,           0.0036929,            0.064994,           0.0083271,                   0,           0.0095095,           0.0095095,           0.0095095
                  47,            0.048411,            0.013327,                   0,             0.19969,             0.16641,            0.049857,           0.0059083,            0.061971,           0.0086164,                   0,           0.0094879,           0.0094879,           0.0094879
                  48,            0.041494,            0.012228,                   0,           0.0077917,             0.33333,           0.0041405,          0.00094249,            0.062138,           0.0091073,                   0,           0.0094659,           0.0094659,           0.0094659
                  49,            0.037036,             0.01071,                   0,           0.0095424,             0.16667,           0.0042499,           0.0010562,            0.064273,           0.0086901,                   0,           0.0094434,           0.0094434,           0.0094434
                  50,            0.039153,            0.010768,                   0,            0.079335,             0.33333,            0.031013,           0.0044486,            0.061634,           0.0088006,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,             0.04647,            0.010874,                   0,             0.45241,             0.16667,            0.082965,           0.0082965,            0.070172,           0.0062053,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,            0.051702,            0.011442,                   0,            0.018402,             0.33333,            0.010202,           0.0034406,            0.069537,           0.0068898,                   0,           0.0093733,           0.0093733,           0.0093733
                  53,            0.050284,            0.012821,                   0,             0.24996,             0.16667,            0.041715,            0.012514,            0.066087,           0.0070292,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,             0.03992,            0.011616,                   0,            0.020366,             0.16667,           0.0038321,           0.0015329,            0.063988,           0.0073476,                   0,           0.0093245,           0.0093245,           0.0093245
                  55,            0.040791,            0.014327,                   0,             0.24777,             0.16667,            0.053254,           0.0094969,             0.06312,           0.0075717,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,            0.039721,            0.013521,                   0,             0.30755,             0.16667,            0.055465,            0.011093,            0.064658,           0.0072979,                   0,            0.009274,            0.009274,            0.009274
                  57,            0.037792,            0.011842,                   0,             0.23744,             0.16667,            0.042524,            0.004325,            0.065869,           0.0072421,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,             0.04895,            0.012579,                   0,           0.0039718,             0.33333,           0.0032607,           0.0005765,             0.06896,           0.0077558,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,            0.046853,            0.012806,                   0,             0.99922,             0.16667,             0.16546,            0.016546,             0.07079,           0.0066476,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,            0.044734,           0.0098265,                   0,              0.9931,             0.16667,             0.17392,            0.051179,             0.06525,           0.0074445,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,            0.034449,              0.0124,                   0,             0.99714,             0.16667,              0.1716,            0.017491,            0.064253,           0.0078538,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,             0.03783,            0.010356,                   0,             0.99195,             0.16667,             0.18428,            0.018428,            0.064459,           0.0077013,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,             0.04128,             0.01272,                   0,             0.99523,             0.16667,             0.20886,            0.042097,            0.064079,           0.0076667,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.035992,            0.010426,                   0,             0.99861,             0.16667,             0.19858,            0.040363,            0.062924,           0.0080949,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.041335,            0.011829,                   0,             0.99196,             0.16667,             0.19997,            0.058811,            0.062415,           0.0083838,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.044513,            0.011962,                   0,             0.11593,             0.33333,            0.049876,           0.0049876,            0.070062,           0.0078026,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.039286,             0.01117,                   0,              0.3325,             0.16667,            0.078869,            0.020859,            0.064141,           0.0083991,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,            0.042753,            0.013089,                   0,             0.49936,             0.16645,            0.084258,            0.025373,            0.064824,            0.008353,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,             0.03967,           0.0098157,                   0,             0.99995,             0.16667,             0.17562,            0.017756,            0.065601,           0.0086347,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,            0.036074,            0.010664,                   0,             0.24814,             0.33333,             0.12853,             0.01313,            0.063483,           0.0086434,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.039185,            0.011909,                   0,              0.3328,              0.1664,            0.079859,           0.0095688,            0.063061,           0.0083947,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.037056,            0.010323,                   0,             0.49749,             0.33333,             0.25263,             0.04207,             0.06222,           0.0083724,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.036675,            0.011658,                   0,             0.65156,             0.31822,             0.28015,            0.056269,            0.060714,           0.0086839,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.033782,            0.011995,                   0,             0.37404,             0.49822,             0.31258,            0.065053,            0.060465,           0.0093269,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.039572,            0.010141,                   0,             0.99978,             0.16667,             0.16779,            0.050336,            0.064686,           0.0079046,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.042464,            0.011803,                   0,             0.59943,             0.49905,             0.32439,             0.07555,            0.058348,           0.0078135,                   0,            0.008682,            0.008682,            0.008682
                  77,            0.034337,           0.0093793,                   0,             0.66597,             0.33333,             0.28188,            0.050592,            0.060203,           0.0078235,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,             0.04192,            0.010518,                   0,             0.49958,                 0.5,             0.25325,            0.037065,            0.059782,           0.0077061,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.040929,            0.011485,                   0,             0.99541,             0.33333,             0.33575,             0.05017,            0.062455,           0.0071865,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.036655,            0.010371,                   0,             0.99191,             0.33333,             0.33574,            0.066667,            0.063331,           0.0071511,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.035036,            0.010627,                   0,              0.6425,             0.30917,             0.27907,            0.044454,            0.064399,           0.0071695,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.036687,           0.0094187,                   0,             0.39737,             0.33333,             0.24081,            0.057174,            0.061481,           0.0071963,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.045081,           0.0095843,                   0,             0.66264,             0.33333,             0.33923,            0.060683,            0.066154,           0.0073223,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,            0.041154,           0.0099793,                   0,             0.99013,             0.33333,             0.35243,            0.085368,            0.064236,           0.0074519,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,             0.04348,            0.010496,                   0,              0.9797,             0.33333,             0.34657,            0.043741,            0.064134,           0.0076117,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.030432,            0.009819,                   0,             0.66565,             0.33333,             0.29335,            0.073796,            0.064538,            0.007257,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.030297,            0.009332,                   0,             0.99733,             0.33333,             0.35009,            0.085146,            0.063619,           0.0070687,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.034879,            0.010823,                   0,                   1,             0.33292,             0.33602,            0.075518,            0.065052,           0.0068035,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.031453,           0.0090896,                   0,             0.99537,             0.33333,             0.33599,            0.050224,            0.062635,           0.0067622,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,             0.03246,           0.0097889,                   0,                   1,             0.33314,               0.336,            0.066726,            0.063368,           0.0067724,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.036141,            0.010365,                   0,             0.99668,             0.33333,             0.33593,            0.083804,            0.060621,            0.006677,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.038911,            0.010377,                   0,             0.99945,             0.33333,             0.33608,            0.083313,            0.062144,           0.0059685,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.035986,             0.01035,                   0,             0.99677,             0.33333,             0.33598,            0.050222,            0.061774,           0.0065838,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.028002,           0.0090165,                   0,                   1,             0.33307,              0.3359,            0.050205,            0.059431,           0.0069681,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.035433,            0.010199,                   0,              0.9999,             0.33333,             0.33597,            0.050218,            0.059266,           0.0067616,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.033413,            0.010807,                   0,             0.49964,             0.16667,             0.10033,            0.011787,            0.062887,           0.0066422,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.032777,           0.0088892,                   0,             0.33312,             0.16667,            0.071207,           0.0087155,            0.064222,           0.0064862,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.033607,           0.0088055,                   0,             0.49759,             0.33333,             0.25092,            0.058549,            0.061376,           0.0061245,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.032149,           0.0095564,                   0,              0.4964,             0.16667,            0.092096,            0.010173,            0.066057,           0.0056948,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.036693,           0.0098132,                   0,             0.66336,             0.33333,             0.27922,            0.027922,            0.062911,           0.0063897,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,             0.02986,            0.009309,                   0,             0.99957,             0.33333,             0.36606,            0.053163,            0.063269,           0.0065222,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.029617,           0.0094809,                   0,             0.49966,               0.333,             0.25121,            0.050242,            0.066442,           0.0063416,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,             0.02697,           0.0080925,                   0,             0.49648,             0.33333,             0.25098,            0.058223,            0.067674,           0.0063419,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.029825,           0.0093033,                   0,             0.33284,             0.33333,              0.2226,             0.06108,            0.069418,           0.0064417,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.033289,           0.0095404,                   0,             0.28307,             0.33333,              0.2144,            0.071096,            0.069957,           0.0065692,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.035547,            0.009096,                   0,             0.39707,             0.33008,             0.23385,            0.026738,            0.067278,           0.0067699,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.032848,           0.0078282,                   0,             0.99598,             0.16667,             0.19981,            0.053083,            0.066855,           0.0070886,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.031596,           0.0088025,                   0,             0.08298,             0.16667,            0.015593,           0.0031185,            0.069038,           0.0074211,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,              0.0327,           0.0077981,                   0,            0.068214,             0.16667,             0.01255,            0.001255,            0.067241,           0.0078973,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.033916,           0.0089418,                   0,            0.068987,             0.33333,            0.025192,           0.0025192,            0.065304,           0.0083476,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.033683,           0.0093525,                   0,            0.041392,             0.16667,           0.0079261,           0.0015852,            0.066839,           0.0085216,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.032888,            0.009488,                   0,            0.051782,             0.16667,            0.011883,           0.0022018,            0.067039,           0.0082372,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,             0.02936,           0.0093789,                   0,            0.044035,             0.16667,            0.010119,           0.0018527,            0.066914,           0.0081118,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.028362,           0.0095378,                   0,            0.087281,             0.16667,            0.017109,           0.0048585,             0.06595,            0.007927,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.033088,            0.008902,                   0,             0.16618,             0.33227,            0.058989,           0.0058989,            0.064499,           0.0074912,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.034859,           0.0088661,                   0,            0.090778,             0.16667,            0.015635,           0.0062539,            0.064424,            0.007228,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,            0.029089,            0.007152,                   0,             0.49781,             0.16667,            0.086064,            0.025251,            0.062781,           0.0067399,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.027576,           0.0090918,                   0,                   1,             0.33229,             0.34228,            0.059175,            0.059938,           0.0066299,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.027922,           0.0085277,                   0,                   1,               0.333,             0.34571,            0.076477,            0.060669,           0.0065632,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.025239,           0.0077265,                   0,             0.99686,             0.33333,             0.34483,             0.10168,            0.061268,           0.0065644,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.026759,           0.0085124,                   0,                   1,             0.33308,             0.34439,            0.076346,            0.061602,           0.0065301,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,             0.02614,           0.0077603,                   0,              0.2219,             0.33333,            0.099782,            0.021119,            0.061477,           0.0066576,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.032168,           0.0085634,                   0,             0.66652,             0.33319,             0.28163,            0.073366,            0.062844,           0.0064342,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,              0.0367,           0.0090411,                   0,             0.49966,             0.16655,            0.087491,            0.025446,            0.062758,           0.0063149,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.031088,           0.0082631,                   0,             0.66541,             0.33333,             0.28161,            0.061339,            0.061488,           0.0065394,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.026818,           0.0072224,                   0,                   1,             0.33332,              0.3364,             0.06728,            0.063082,           0.0063926,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.025394,           0.0083267,                   0,              0.9997,             0.33333,             0.33647,            0.050333,            0.062485,           0.0065562,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.028842,           0.0081572,                   0,             0.66657,             0.33333,             0.27987,            0.061571,            0.062526,           0.0068287,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.026103,           0.0076354,                   0,                   1,             0.33293,             0.33653,            0.050346,            0.064341,           0.0067244,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.030909,           0.0085847,                   0,             0.49918,             0.16667,             0.11804,            0.020151,            0.066583,           0.0063612,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.027471,           0.0080228,                   0,             0.99735,             0.16667,             0.17048,            0.051711,            0.066385,             0.00689,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,            0.037755,           0.0085994,                   0,             0.21811,             0.32628,             0.12176,            0.020519,              0.0632,           0.0065555,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.027374,           0.0077651,                   0,                   1,              0.3332,             0.33641,            0.067282,            0.064288,           0.0065327,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,            0.025804,           0.0085115,                   0,             0.99679,             0.33333,             0.33629,            0.067257,            0.063962,           0.0065247,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.029084,           0.0094203,                   0,             0.99798,             0.33333,             0.33613,            0.066755,            0.063859,           0.0064988,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.024247,           0.0078107,                   0,             0.66634,             0.33333,             0.28041,             0.07255,            0.063995,           0.0065484,                   0,            0.006204,            0.006204,            0.006204
                 137,             0.02727,           0.0075297,                   0,             0.66617,             0.33333,             0.27943,            0.055886,            0.064069,           0.0063662,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,            0.025133,           0.0076328,                   0,             0.66627,             0.33333,             0.22424,            0.050404,            0.065535,           0.0067628,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.026698,           0.0078052,                   0,             0.66641,             0.33333,             0.22425,            0.033541,            0.063952,           0.0065737,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.027686,           0.0071896,                   0,             0.66636,             0.33333,             0.22736,            0.045161,            0.064609,           0.0066778,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.024539,           0.0073672,                   0,             0.66638,             0.33333,             0.22427,            0.027986,            0.066559,           0.0063687,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,            0.026473,           0.0071879,                   0,             0.66665,             0.33333,             0.22426,            0.044852,             0.06674,           0.0064346,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.027938,           0.0081201,                   0,             0.66657,             0.33333,              0.2244,            0.033574,            0.066749,           0.0060276,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,            0.022811,           0.0072476,                   0,             0.33333,             0.16667,            0.055703,            0.022281,            0.066411,           0.0060249,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,            0.025413,           0.0076521,                   0,              0.3331,             0.16667,            0.055707,            0.022283,             0.06636,           0.0060725,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,            0.027086,           0.0075112,                   0,             0.66626,             0.33333,             0.22441,            0.028009,              0.0674,           0.0059786,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,            0.031602,           0.0074386,                   0,             0.33293,             0.16667,            0.055644,            0.016693,            0.067608,           0.0061566,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,            0.030656,           0.0076269,                   0,             0.66656,             0.33323,             0.28042,            0.061539,             0.06747,           0.0063706,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,            0.031785,           0.0077296,                   0,             0.19994,             0.16667,            0.033667,              0.0101,               0.066,           0.0062279,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,            0.024319,           0.0067686,                   0,             0.19992,             0.16667,            0.033608,            0.010082,            0.064919,           0.0062961,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,            0.023371,           0.0064148,                   0,             0.39994,             0.33333,             0.23569,             0.04697,             0.06583,           0.0060741,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.025273,           0.0076656,                   0,             0.49863,             0.33333,             0.25284,            0.050394,             0.06715,           0.0060308,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,            0.025771,           0.0078796,                   0,             0.49888,             0.33221,             0.25325,            0.050446,            0.067359,           0.0058979,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,            0.027093,           0.0080894,                   0,             0.24976,              0.1665,            0.042042,           0.0084085,            0.067987,           0.0056849,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,            0.026457,           0.0079194,                   0,             0.66045,             0.33333,             0.28249,            0.062073,            0.066417,           0.0059083,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,            0.026835,           0.0073668,                   0,             0.66498,             0.33333,             0.27965,            0.039132,            0.066775,           0.0056072,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,            0.026332,           0.0070006,                   0,                   1,             0.33327,             0.33627,            0.067255,            0.067175,           0.0055022,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,            0.025811,           0.0065873,                   0,             0.99919,             0.33333,             0.33649,            0.067298,            0.067857,            0.005237,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,            0.024682,           0.0077836,                   0,             0.99872,             0.33333,             0.34017,            0.067678,            0.068645,           0.0052353,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,            0.026696,           0.0074499,                   0,                   1,             0.33331,              0.3401,            0.067687,            0.069055,           0.0052313,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,            0.019336,           0.0063107,                   0,                   1,             0.33332,             0.33702,            0.067403,            0.068939,           0.0052014,                   0,           0.0050296,           0.0050296,           0.0050296
                 162,            0.026774,           0.0075572,                   0,                   1,              0.3333,             0.33726,            0.075844,            0.067365,            0.005304,                   0,           0.0049828,           0.0049828,           0.0049828
                 163,            0.023032,           0.0068583,                   0,                   1,             0.33326,             0.33713,            0.042097,            0.070882,           0.0052097,                   0,            0.004936,            0.004936,            0.004936
                 164,            0.023536,           0.0061923,                   0,                   1,             0.33324,             0.33719,            0.075826,            0.070157,           0.0054336,                   0,           0.0048893,           0.0048893,           0.0048893
                 165,            0.024385,           0.0070079,                   0,                   1,             0.33325,              0.3372,            0.067441,            0.068921,           0.0055425,                   0,           0.0048426,           0.0048426,           0.0048426
                 166,            0.025408,           0.0070088,                   0,                   1,             0.33322,             0.33729,            0.067457,            0.068608,           0.0055229,                   0,            0.004796,            0.004796,            0.004796
                 167,            0.023051,           0.0075558,                   0,                   1,             0.33319,             0.33732,            0.042128,            0.068404,           0.0055278,                   0,           0.0047495,           0.0047495,           0.0047495
                 168,            0.021066,           0.0068182,                   0,                   1,             0.33318,             0.33718,            0.042106,            0.068238,           0.0054414,                   0,           0.0047031,           0.0047031,           0.0047031
